:	dvije tačke
👩🏼‍🤝‍👨🏾	blizanci, flert, muškarac, par, prijateljice, ruke, srednje svijetla koža, srednje tamna koža, žena, žena i muškarac se drže za ruke: srednje svijetla koža i srednje tamna koža
👩🏼‍🤝‍👨🏿	blizanci, flert, muškarac, par, prijateljice, ruke, srednje svijetla koža, tamna koža, žena, žena i muškarac se drže za ruke: srednje svijetla koža i tamna koža
👩🏽‍🤝‍👨🏻	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, svijetla koža, žena, žena i muškarac se drže za ruke: ni svijetla ni tamna koža i svijetla koža
👩🏽‍🤝‍👨🏼	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, srednje svijetla koža, žena, žena i muškarac se drže za ruke: ni svijetla ni tamna koža i srednje svijetla koža
👫🏽	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, žena, žena i muškarac se drže za ruke: ni svijetla ni tamna koža
👩🏽‍🤝‍👨🏾	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, srednje tamna koža, žena, žena i muškarac se drže za ruke: ni svijetla ni tamna koža i srednje tamna koža
👩🏽‍🤝‍👨🏿	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, tamna koža, žena, žena i muškarac se drže za ruke: ni svijetla ni tamna koža i tamna koža
👩🏾‍🤝‍👨🏻	blizanci, flert, muškarac, par, prijateljice, ruke, srednje tamna koža, svijetla koža, žena, žena i muškarac se drže za ruke: srednje tamna koža i svijetla koža
👩🏾‍🤝‍👨🏼	blizanci, flert, muškarac, par, prijateljice, ruke, srednje svijetla koža, srednje tamna koža, žena, žena i muškarac se drže za ruke: srednje tamna koža i srednje svijetla koža
👩🏾‍🤝‍👨🏽	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, srednje tamna koža, žena, žena i muškarac se drže za ruke: srednje tamna koža i ni svijetla ni tamna koža
👩🏿‍🤝‍👨🏻	blizanci, flert, muškarac, par, prijateljice, ruke, svijetla koža, tamna koža, žena, žena i muškarac se drže za ruke: tamna koža i svijetla koža
👩🏿‍🤝‍👨🏼	blizanci, flert, muškarac, par, prijateljice, ruke, srednje svijetla koža, tamna koža, žena, žena i muškarac se drže za ruke: tamna koža i srednje svijetla koža
👩🏿‍🤝‍👨🏽	blizanci, flert, muškarac, ni svijetla ni tamna koža, par, prijateljice, ruke, tamna koža, žena, žena i muškarac se drže za ruke: tamna koža i ni svijetla ni tamna koža
👬🏻	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: svijetla koža, par, prijatelji, ruke, svijetla koža
👨🏻‍🤝‍👨🏼	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: svijetla koža i srednje svijetla koža, par, prijatelji, ruke, srednje svijetla koža, svijetla koža
👨🏻‍🤝‍👨🏽	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: svijetla koža i ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke, svijetla koža
👨🏻‍🤝‍👨🏾	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: svijetla koža i srednje tamna koža, par, prijatelji, ruke, srednje tamna koža, svijetla koža
👨🏻‍🤝‍👨🏿	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: svijetla koža i tamna koža, par, prijatelji, ruke, svijetla koža, tamna koža
👨🏼‍🤝‍👨🏻	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje svijetla koža i svijetla koža, par, prijatelji, ruke, srednje svijetla koža, svijetla koža
👬🏼	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje svijetla koža, par, prijatelji, ruke, srednje svijetla koža
👨🏼‍🤝‍👨🏽	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje svijetla koža i ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke, srednje svijetla koža
👨🏼‍🤝‍👨🏾	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje svijetla koža i srednje tamna koža, par, prijatelji, ruke, srednje svijetla koža, srednje tamna koža
👨🏼‍🤝‍👨🏿	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje svijetla koža i tamna koža, par, prijatelji, ruke, srednje svijetla koža, tamna koža
👨🏽‍🤝‍👨🏻	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: ni svijetla ni tamna koža i svijetla koža, ni svijetla ni tamna koža, par, prijatelji, ruke, svijetla koža
👨🏽‍🤝‍👨🏼	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: ni svijetla ni tamna koža i srednje svijetla koža, ni svijetla ni tamna koža, par, prijatelji, ruke, srednje svijetla koža
👬🏽	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke
👨🏽‍🤝‍👨🏾	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: ni svijetla ni tamna koža i srednje tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke, srednje tamna koža
👨🏽‍🤝‍👨🏿	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: ni svijetla ni tamna koža i tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke, tamna koža
👨🏾‍🤝‍👨🏻	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje tamna koža i svijetla koža, par, prijatelji, ruke, srednje tamna koža, svijetla koža
👨🏾‍🤝‍👨🏼	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje tamna koža i srednje svijetla koža, par, prijatelji, ruke, srednje svijetla koža, srednje tamna koža
👨🏾‍🤝‍👨🏽	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: srednje tamna koža i ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke, srednje tamna koža
👨🏿‍🤝‍👨🏻	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: tamna koža i svijetla koža, par, prijatelji, ruke, svijetla koža, tamna koža
👨🏿‍🤝‍👨🏼	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: tamna koža i srednje svijetla koža, par, prijatelji, ruke, srednje svijetla koža, tamna koža
👨🏿‍🤝‍👨🏽	bff, blizanci, braća, drugari, ekipa, flert, muškarci, muškarci se drže za ruke: tamna koža i ni svijetla ni tamna koža, ni svijetla ni tamna koža, par, prijatelji, ruke, tamna koža
💏	poljubac
💏🏻	poljubac, poljubac: svijetla koža, svijetla koža
💏🏼	poljubac, poljubac: srednje svijetla koža, srednje svijetla koža
💏🏽	ni svijetla ni tamna koža, poljubac, poljubac: ni svijetla ni tamna koža
💏🏾	poljubac, srednje tamna koža
💏🏿	poljubac, tamna koža
👩‍❤‍💋‍👨	muškarac, poljubac, žena
👨‍❤‍💋‍👨	muškarac, poljubac
👩‍❤‍💋‍👩	poljubac, žena
💑	par sa srcem
💑🏻	par sa srcem, par sa srcem: svijetla koža, svijetla koža
💑🏼	par sa srcem, par sa srcem: srednje svijetla koža, srednje svijetla koža
💑🏽	ni svijetla ni tamna koža, par sa srcem, par sa srcem: ni svijetla ni tamna koža
💑🏾	par sa srcem, srednje tamna koža
💑🏿	par sa srcem, tamna koža
👩‍❤‍👨	muškarac, par sa srcem, žena
👨‍❤‍👨	muškarac, par sa srcem
👩‍❤‍👩	par sa srcem, žena
👨‍👩‍👦	dete, dječak, muškarac, porodica, porodica: muškarac, žena i dječak, žena
👨‍👩‍👧	dete, djevojčica, muškarac, porodica, porodica: muškarac, žena i djevojčica, žena
👨‍👩‍👧‍👦	dete, djevojčica, dječak, muškarac, porodica, porodica: muškarac, žena, djevojčica i dječak, žena
👨‍👩‍👦‍👦	dete, dječak, muškarac, porodica, porodica: muškarac, žena, dječak i dječak, žena
👨‍👩‍👧‍👧	dete, djevojčica, muškarac, porodica, porodica: muškarac, žena, djevojčica i djevojčica, žena
👨‍👨‍👦	dete, dječak, muškarac, porodica, porodica: muškarac, muškarac i dječak
👨‍👨‍👧	dete, djevojčica, muškarac, porodica, porodica: muškarac, muškarac i djevojčica
👨‍👨‍👧‍👦	dete, djevojčica, dječak, muškarac, porodica, porodica: muškarac, muškarac, djevojčica i dječak
👨‍👨‍👦‍👦	dete, dječak, muškarac, porodica, porodica: muškarac, muškarac, dječak i dječak
👨‍👨‍👧‍👧	dete, djevojčica, muškarac, porodica, porodica: muškarac, muškarac, djevojčica i djevojčica
👩‍👩‍👦	dete, dječak, porodica, porodica: žena, žena i dječak, žena
👩‍👩‍👧	dete, djevojčica, porodica, porodica: žena, žena i djevojčica, žena
👩‍👩‍👧‍👦	dete, djevojčica, dječak, porodica, porodica: žena, žena, djevojčica i dječak, žena
👩‍👩‍👦‍👦	dete, dječak, porodica, porodica: žena, žena, dječak i dječak, žena
👩‍👩‍👧‍👧	dete, djevojčica, porodica, porodica: žena, žena, djevojčica i djevojčica, žena
👨‍👦	dete, dječak, muškarac, porodica, porodica: muškarac i dječak
👨‍👦‍👦	dete, dječak, muškarac, porodica, porodica: muškarac, dječak i dječak
👨‍👧	dete, djevojčica, muškarac, porodica, porodica: muškarac i djevojčica
👨‍👧‍👦	dete, djevojčica, dječak, muškarac, porodica, porodica: muškarac, djevojčica i dječak
👨‍👧‍👧	dete, djevojčica, muškarac, porodica, porodica: muškarac, djevojčica i djevojčica
👩‍👦	dete, dječak, porodica, porodica: žena i dječak, žena
👩‍👦‍👦	dete, dječak, porodica, porodica: žena, dječak i dječak, žena
👩‍👧	dete, djevojčica, porodica, porodica: žena i djevojčica, žena
👩‍👧‍👦	dete, djevojčica, dječak, porodica, porodica: žena, djevojčica i dječak, žena
👩‍👧‍👧	dete, djevojčica, porodica, porodica: žena, djevojčica i djevojčica, žena
👤	silueta čovjeka
👥	siluete ljudi
🧑‍🧑‍🧒	dijete, odrasla osoba, porodica: odrasla osoba, porodica: odrasla osoba, odrasla osoba, dijete
🧑‍🧑‍🧒‍🧒	dijete, odrasla osoba, porodica: odrasla osoba, porodica: odrasla osoba, odrasla osoba, dijete, dijete
🧑‍🧒	dijete, porodica: odrasla osoba, porodica: odrasla osoba, dijete
🧑‍🧒‍🧒	dijete, porodica: odrasla osoba, porodica: odrasla osoba, dijete, dijete
👣	odjeća, otisak, otisak stopala, otisci stopala
🫆	bezbjednost, forenzika, identitet, otisak prsta
🦳	bijela, kosa, sijeda, sijeda kosa, staro
🐒	majmun
🦮	pas vodič, pristup, slijep, vodič
🐩	pudla
🦊	lisica
🐱	lice mačke
🐅	tigar
🐆	leopard
🐎	konj
🐄	krava
🐗	vepar
🦒	pjege, žirafa
🐘	slon
🦣	istrijebljen, kljova, mamut, veliko
🐹	hrčak, lice, lice hrčka, ljubimac
🐿️	vjeverica
🦇	šišmiš
🐻	lice, medvjed
🐻‍❄	arktički, bijelo, medvjed, polarni medvjed
🐨	koala, medvjed
🦥	lijen, ljenjivac, spor
🐓	pijevac, ptica
🐣	beba, izlijeganje, pile, pile u jajetu, ptica
🐥	pile sprijeda
🦤	Mauricijus, dodo, istrijebljeno, veliko
🐊	krokodil
🐚	spiralna školjka
🐛	gusjenica, insekt
💐	buket, cvijet
🌸	cvijet, cvijet trešnje, trešnja
💮	bijeli cvijet, cvijet
🪷	Indija, Vijetnam, budizam, cvijet, hinduizam, lotus
🌹	ruža
🥀	cvijet, uveli cvijet, uvelo
🌺	cvijet, hibiskus
🌻	cvijet, sunce, suncokret
🌼	cvijet
🌷	cvijet, lala
🪻	cvijet, cvjetići, lavanda, zumbul
🪴	beskorisno, biljka, biljka u saksiji, dosadno, kuća, njega, raste
🌾	klas, riža, snop riže, žitarica
☘️	biljka, djetelina
🍀	4, djetelina, djetelina sa četiri lista, list, četiri
🍃	duvanje, lepršanje, list, list koji leprša na vjetru, vjetar
🪹	gniježđenje, prazno gnijezdo
🪺	gnijezdo, gnijezdo s jajima
🍒	bobičasto voće, crvena, trešnja, trešnje, voće
🍓	bobičasto voće, jagoda, voće
🍅	paradajz, povrće, voće
🥕	hrana, mrkva, povrće
🧄	bijeli luk, bijli luk, začin
🫚	korijen, korijen đumbira, pivo, začin
🫜	bašta, bijela repa, korijen, korjenasto povrće, povrće, repa
🍞	hljeb, vekna
🥐	doručak, francuski, hljeb, hrana, kroasan, pecivo
🥖	baget, francuski, hljeb, hrana
🫓	arepa, lavaš, nan, pita hljeb, pljosnat hljeb
🥓	doručak, hrana, meso, slanina
🥪	hljeb, sendvič
🥘	hrana, paelja, plitko, tiganj, tiganj hrane, šerpa
🧈	mliječni proizvodi, puter
🍘	kreker, kreker od riže, riža
🍙	japanska, kuglica, kuglica od riže, riža
🍚	kuvana, kuvana riža, riža
🍛	kari, riža, riža sa karijem
🍝	tjestenine, špagete
🍢	kebab, morski plodovi, oden, ražnjić, štapić
🍥	kolač, riba, riblja pljeskavica sa spiralom, spirala, tijesto
🥮	festival, jesen, mjesečev kolač
🥟	empanada, gjoza, kiflice, knedla, piroge, đao zi
🦞	bisk, jastog, kliješta, morski plodovi
🦐	hrana, mali, rak, račić
🎂	desert, proslava, rođendan, rođendanska torta, slatko, tijesto, torta
🍰	desert, kolač, parče, parče torte, slatko, tijesto, torta
🍼	beba, bočica, flašica za bebe, mlijeko, piti
🥛	mlijeko, piće, čaša, čaša mlijeka
🍾	bar, boca, boca iz koje izlijeće čep, piće, čep, šampanjac
🥂	piće, slavlje, čaše, čaše nazdravljaju, živjeli
🧋	bobice, mlijeko, čaj, čaj sa bobicama
🧃	piće, piće u tetrapaku, slamčica, slatko, sok, tetrapak
🧊	hladno, kocka leda, led, ledeni brijeg
🌍	Afrika, Evropa, Zemlja, globus, globus sa Evropom i Afrikom, svijet
🌎️	Amerike, Zemlja, globus, globus sa Amerikama, globus sa Amerikom, svijet
🌏	Australija, Azija, Zemlja, globus, globus sa Azijom i Australijom, svijet
🌐	globus, globus sa meridijanima, meridijani, svijet, zemlja
🗺️	mapa, mapa svijeta, svijet
🏔️	snježni vrh planine
🏝️	pusto ostrvo
🪨	gromada, kamen, stijena, teško, čvrsto
🪵	cjepanica, deblo, drvo, panj
🏥	bolnica, ljekar, medicina
🏪	prodavnica, prodavnica mješovite robe
💒	kapela, romantika, vjenčanje
🌃	noć, zvijezde, zvjezdana noć
🚂	lokomotiva, mašina, para, voz, željeznica
🚃	električi, tramvaj, trolejbus, vagon, voz, vozilo, željeznica
🚄	brzi voz
🚅	brzi voz, brzi voz sa zaobljenim vrhom, brzina, voz, šinkansen, željeznica
🚆	voz, željeznica
🚇️	metro, podzemna željeznica
🚈	gradska željeznica, željeznica
🚉	stanica, voz, željeznica
🚞	planina, planinska željeznica, vozilo, željeznica
🚍️	autobus, autobus sprijeda, dolazak
🚔️	automobil, dolazak, policija, policijski automobil sprijeda
🚘️	automobil, automobil sprijeda, dolazak, vozilo
🛺	auto-rikša, tuk tuk
🛣️	auto-put, put
🛤️	voz, željeznica, željeznička pruga
⛽️	benzin, dizel, gorivo, pumpa, pumpa za gorivo, stanica
🚨	policija, policijska rotacija, rotaciono, svjetlo, vozilo
🚥	horizontalni semafor, saobraćaj, signalizacija, svjetlo
🚦	saobraćaj, signalizacija, svjetlo, vertikalni semafor
🛟	bezbjednost, plutanje, pojas za spasavanje, spasilac
⛴️	putnik, trajekt, čamac
🛫	avion, odlazak, polijetanje, polijetanje aviona, prijava
🛬	avion, dolazak, slijetanje, slijetanje aviona
💺	fotelja, sjedište
🚟	viseća, viseća željeznica, željeznica
⌛️	pijesak, pješčani sat, vrijeme
⏳️	pijesak, pješčani sat sa pijeskom koji teče, vrijeme
🕑️	00, 2, 2:00, dva, dva sata, sat
🕖️	00, 7, 7:00, sat, sedam, sedam sati
🕢	7, 7:30, pola osam, sat, sedam, trideset
🌑	mjesec, mlad mjesec, mrak
🌒	mjesec, mjesečev srp u porastu, polumjesec
🌓	mjesec, mjesec u prvoj četvrti, četvrt
🌔	mjesec, rast, skoro pa pun mjesec
🌕️	mjesec, pun, pun mjesec
🌖	mjesec, mjesec poslije punog mjeseca, opadanje
🌗	mjesec, mjesec u posljednjoj četvrti, četvrt
🌘	mjesec, mjesečev srp u opadanju, opadanje, polumjesec
🌙	mjesec, mjesečev srp, polumjesec
🌚	lice, mjesec, mlad mjesec sa licem
🌛	lice, mjesec, mjesec u prvoj četvrti sa licem, četvrt
🌜️	lice, mjesec, mjesec u poslednjoj četvrti sa licem, mjesec u posljednjoj četvrti sa licem, četvrt
🌡️	termometar, vrijeme
🌝	lice, mjesec, pun, pun mjesec sa licem, vedro
⭐️	zvijezda
🌟	blistavo, iskre, sjaj, sjajno, zvijezda, zvijezda koja svijetli
🌠	padanje, zvijezda, zvijezda padalica
🌌	mliječni put, svemir
☁️	oblak, vrijeme
🌨️	hladno, oblak, oblak sa snijegom, snijeg
🌬️	duvanje, lice, lice vjetra, oblak, vjetar
🌂	kiša, kišobran, odjeća, zatvoreni kišobran
☂️	kiša, kišobran, odjeća
☔️	kap, kiša, kišobran, kišobran sa kapima kiše, odjeća
❄️	hladno, pahulja, snijeg
☃️	hladno, snijeg, snješko bijelić
⛄️	hladno, snijeg, snješko bijelić, snješko bijelić bez snijega
🎃	noć vještica, proslava, svjetiljka, svjetiljka od bundeve, tikva
🎄	božić, božićna jelka, proslava
✨️	iskra, iskre, zvijezda
🎉	konfete, konfete u tubi, kugla, proslava
🎏	proslava, riba, vjetrokaz u obliku šarana
🎐	eolska zvona, proslava, vjetar, zvonjenje, zvono
🎑	ceremonija u čast mjeseca, mjesec, proslava, svečanost
