‾	bară deasupra, bară superioară, linie deasupra, linie superioară, supralinie
👨‍👨‍👧‍👦	băiat, bărbat, copil, familie, familie: bărbat, bărbat, fată, băiat, fată
👨‍👨‍👦‍👦	băiat, bărbat, copil, familie, familie: bărbat, bărbat, băiat, băiat
👨‍👨‍👧‍👧	bărbat, copil, familie, familie: bărbat, bărbat, fată, fată, fată
👩‍👩‍👦	băiat, copil, familie, familie: femeie, femeie, băiat, femeie
👩‍👩‍👧	copil, familie, familie: femeie, femeie, fată, fată, femeie
👩‍👩‍👧‍👦	băiat, copil, familie, familie: femeie, femeie, fată, băiat, fată, femeie
👩‍👩‍👦‍👦	băiat, copil, familie, familie: femeie, femeie, băiat, băiat, femeie
👩‍👩‍👧‍👧	copil, familie, familie: femeie, femeie, fată, fată, fată, femeie
👨‍👦	băiat, bărbat, copil, familie, familie: bărbat, băiat
👨‍👦‍👦	băiat, bărbat, copil, familie, familie: bărbat, băiat, băiat
👨‍👧	bărbat, copil, familie, familie: bărbat, fată, fată
👨‍👧‍👦	băiat, bărbat, copil, familie, familie: bărbat, fată, băiat, fată
👨‍👧‍👧	bărbat, copil, familie, familie: bărbat, fată, fată, fată
👩‍👦	băiat, copil, familie, familie: femeie, băiat, femeie
👩‍👦‍👦	băiat, copil, familie, familie: femeie, băiat, băiat, femeie
👩‍👧	copil, familie, familie: femeie, fată, fată, femeie
👩‍👧‍👦	băiat, copil, familie, familie: femeie, fată, băiat, fată, femeie
👩‍👧‍👧	copil, familie, familie: femeie, fată, fată, fată, femeie
🗣️	cap, cap vorbitor, față, profil, siluetă, vorbește, vorbi, vorbire, vorbitor
👤	bust, mister, misterios, siluetă, siluetă bust, umbră
👥	amici, bust, oameni, prieten, siluete busturi, siluetă, toată lumea
🫂	adio, iubire, la revedere, mulțumesc, persoane îmbrățișate, persoană, prietenie, salut, îmbrățișare
👪️	copil, familie
🧑‍🧑‍🧒	familie: adult, adult, copil
🧑‍🧑‍🧒‍🧒	familie: adult, adult, copil, copil
🧑‍🧒	familie: adult, copil
🧑‍🧒‍🧒	familie: adult, copil, copil
👣	desculț, haine, pe drum, picioarele goale, talpă, urme de pași, urmă
🫆	amprentă, criminalistică, identitate, investigație, siguranță
🦰	păr roșcat, roșcat, roșcată
🦱	afro, bucle, creț, cârlionți, păr creț
🦳	alb, bătrân, grizonat, păr, păr alb
🦲	chelie, chimioterapie, fără păr, ras
🐵	animal, banană, cap de maimuță, față, față de maimuță, maimuță
🐒	animal, banană, maimuță
🦍	animal, animal sălbatic, gorilă
🦧	animal, maimuță, primat, primate, urangutan
🐶	adorabil, animal, animal de companie, companie, cuțu, câine, cățel, cățeluș, domestic, față, față de câine, pui, pui de cățel
🐕️	animal de companie, animal domestic, animale, câine, câini
🦮	accesibilitate, animal, câine ghid, câine însoțitor, ghid, nevăzător, orb
🐕‍🦺	accesibilitate, animal, asistență, câine, câine de asistență, servicii, utilitar
🐩	animal, caniș, câine, pudel, pufos, rasă
🐺	animal, față, lup, sălbatic
🦊	animal, față, față de vulpe, vulpe
🦝	animal, curios, raton, ursuleț spălător, viclean, șiret, șmecher
🐱	animal, animal de companie, cap, cap de pisică, companie, domestic, față, față de pisică, pisicuță, pisică, pisoi
🐈️	animal de companie, animal domestic, animale, pisici, pisicuță, pisică, pisoi
🐈‍⬛	animal, felină, ghinion, miau, miorlăit, motan, mâță, neagră, negru, pisică, pisică neagră
🦁	Leu, animal, cap de leu, coamă, față, față de leu, horoscop, leu, puternic, rege, răget, sălbatic, zodiac, zodie
🐯	animal, animal de pradă, cap de tigru, față, față de tigru, felină, tigru
🐅	animal, animal de pradă, animale, felină, grădină zoologică, sălbatic, tigru, zoo
🐆	animal, animal de pradă, animale, felină, grădină zoologică, leopard, sălbatic, zoo
🐴	animal, cal, cap, căluț, domestic, echitație, față, față de cal, fermă, mânz
🫎	animal, cerb, cornut, elan, mamifer
🫏	animal, asin, catâr, mamifer, măgar, încăpățânat
🐎	animal, animal domestic, armăsar, cal, cal de curse, curse, echitație, ecvestru, fermă, întrecere
🦄	animal, cap de unicorn, fantastic, fantezie, față, față de inorog, față de unicorn, inorog, licornă, unicorn
🦓	animal sălbatic, dungi, zebra, zebră
🦌	animal, animal sălbatic, cerb
🦬	animal, bizon, bour, bufal, cireadă, zimbru
🐮	animal domestic, cap de vacă, față, fermă, lapte, mu, vacă
🐂	animal domestic, animale, bou, horoscop, taur, zodiac, zodie
🐃	animal domestic, animale, apă, bivol, bizon, grădina zoologică, zoo
🐄	animal domestic, animale, fermă, lapte, mu, vacă
🐷	animal, animal domestic, cap de porc, față, fermă, porc, purceluș, slănină, șuncă
🐖	animal domestic, animale, fermă, porc, purcel, scroafă, slănină
🐗	animal, animal sălbatic, mistreț, porc, vier
🐽	animal, față, fermă, nas, porc, rât
🐏	animal, animal domestic, animale, berbec, coarne, horoscop, oaie, zodiac, zoo
🐑	animal, animal domestic, berbec, fermă, lână, miel, mioară, oaie, pufos
🐐	Capricorn, animal, animal domestic, animale, capricorn, capră, fermă, lapte, zodiac, țap
🐪	animal, cocoașă, cămilă, deșert, dromader
🐫	animal, cocoașe, cocoașă, cămilă, deșert
🦙	alpaca, animal, blană, guanaco, lama, lamă, lână, vicuna
🦒	girafă, pete
🐘	animal sălbatic, elefant, junglă, savană
🦣	animal, colți, dispariție, extincție, fildeș, lânos, mamut, mare
🦏	animal, animal sălbatic, rinocer
🦛	animal, hipo, hipopotam
🐭	animal, cap de șoarece, față, față de șoarece, șoarece, șoricel
🐁	animal, animale, rozător, șoarece, șoricel
🐀	animal, rozător, șobolan
🐹	animal, animal de companie, cap de hamster, față, față de hamster, hamster
🐰	animal, animal de companie, cap de iepure, față, față de iepure, iepuraș, iepure
🐇	animal, animal de companie, iepuraș, iepure, rozător
🐿️	animal, rozător, veveriță
🦫	animal, baraj, castor, dinți, ronțăit
🦔	ace, arici, țepi, țepos
🦇	animal, liliac, vampir
🐻	animal, cap de urs, față, grizzly, miere, urs, ursuleț
🐻‍❄	alb, arctic, urs, urs polar
🐨	animal, australia, koala, marsupial, urs, ursuleț
🐼	animal, bambus, cap de panda, față, față de panda, panda, urs
🦥	animal, leneș, lent, puturos, trândav
🦦	alunecos, animal, jucăuș, pescuit, vidră
🦨	miros urât, mirositor, puți, sconcs, urât mirositor, împuțit
🦘	Australia, animal, australia, cangur, marsupial, salt, săritură, țopăit
🦡	animal, bursuc, pacoste, viezure, viezure melivor
🐾	labe, lăbuțe, picioare, urme, urme de lăbuțe
🦃	curcan, pasăre, ziua recunoștinței
🐔	animal, cloșcă, galinacee, găină, ornitologie, pasăre, pui
🐓	animal, animale, cocoș, galinacee, masculin, ornitologie, pasăre
🐣	animal, eclozare, ou, pasăre, pui, pui în găoace, puișor
🐤	animal, galinacee, ornitologie, pasăre, pui, pui de găină, puișor
🐥	animal, nou-născut, pasăre, pui, pui de găină din față, puișor
🐦️	animal, ornitologie, pasăre
🐧	animal, antartica, frig, gheață, ornitologie, pasăre, pinguin
🕊️	pace, pasăre, porumbel, porumbiță, zbor
🦅	acvilă, animal, ornitologie, pasăre, vultur, șoim
🦆	animal, ornitologie, pasăre, rață
🦢	animal, grație, lebădă, ornitologie, pasăre, rățușca cea urâtă
🦉	animal, bufniță, de noapte, ornitologie, pasăre, înțelepciune, înțelept
🦤	Mauritius, animal, dispariție, dodo, extincție, mare, ornitologie, pasăre
🪶	pană, pasăre, penaj, ușor, zbor
🦩	colorat, flamboaiant, flamingo, ornitologie, pasăre, roz, tropical, viu colorat
🦚	animal, colorat, fițe, fiță, mândrie, mândru, mândră, orgoliu, ornitologie, ostentativ, ostentație, paradă, pasăre, pasăre frumoasă, păun
🦜	animal, imitație, ornitologie, papagal, papagal mare, pasăre, pirat, vorbit, vorbitor
🪽	angelic, aripă, aviație, mitologie, pasăre, zbor
🐦‍⬛	cioară, corb, mierlă, neagră, pasăre, pasăre neagră
🪿	gâgâit, gânsac, gâsculiță, gâscă, pasăre, prostuț
🐦‍🔥	ascensiune, fantezie, glorie, nemurire, pasăre de foc, phoenix, regenerare, reinventare, renaștere, reîncarnare, transformare
🐸	animal, batracian, broască, broscoi
🐊	animal, animale, crocodil, grădina zoologică, reptilă, zoo
🐢	animal, broască, broască țestoasă, carapace, țestoasă
🦎	animal, reptilă, târâtoare, șopârlă
🐍	animal, ofiucus, reptilă, târâtoare, zodiac, șarpe
🐲	animal, balaur, basm, cap, cap de dragon, dragon, fantastic, față, față de dragon, poveste
🐉	animal, balaur, basm, cavaler, cavaleri, dragon, poveste
🦕	brahiozaur, brontozaur, dinozaur, diplodoc, diplodocus, sauropod
🦖	T-Rex, Tyrannosaurus Rex, dinozaur, t rex, tiranozaur Rex
🐳	animal, apă, balenă, balenă împroșcând apă, jet, ocean, plajă
🐋	acvatic, animal, balenă, mamifer, ocean, plajă, uriaș
🐬	animal, delfin, mamifer acvatic, ocean
🦭	animal, focă, leu de mare, ocean
🐟️	animal, cină, horoscop, pescuit, pește, pești, zodiac, zodie
🐠	animal, exotic, pește, pește tropical, pești, tropical
🐡	animal, pește, pește balon, pește țepos, țepi
🦈	animal, pește, rechin
🐙	animal, caracatiță, ocean, tentacule
🐚	animal, cochilie, cochilie spiralată, plajă, scoică, spirală
🪸	coral, ocean, recif
🪼	au, gelatină, marină, meduză, nevertebrată, urzicătură, înțepătură
🐌	animal, cochilie, codobelc, escargot, grădină, melc, natură
🦋	fluturaș, fluture, frumos, insectă
🐛	animal, grădină, gândac, insectă
🐜	animal, colonie, furnică, grădină, insectă
🐝	albină, animal, aripi, bondar, insectă, miere, natură, polen, primăvară
🪲	animal, cărăbuș, gândac, insectă
🐞	animal, buburuză, buline, cărăbuș, grădină, gărgăriță, insectă, natură
🦗	greier, greiere, insectă, lăcustă
🪳	animal, cărăbuș, gândac de bucătărie, insectă, parazit
🕷️	arahnidă, insectă, pânză, păianjen
🕸️	capcană, pânză, pânză de păianjen, păianjen
🦂	horoscop, insectă, scorpion, venin, zodiac, zodie
🦟	boală, ciupitură, febră, insectă, malarie, pișcătură, virus, înțepătură, țânțar
🪰	animal, boală, descompunere, dăunător, insectă, muscă, putrezire
🪱	anelid, animal, parazit, râmă, vierme
🦠	amibă, bacterie, bacterii, biologie, microb, virus, știință
💐	aniversare, buchet, buchet de flori, dragoste, flori, iubire, plante, romantic, zi de naștere, întâlnire
🌸	cireș, floare, floare de cireș, parfum, plantă, pom, primăvară
💮	floare, floare albă, puritate
🪷	India, Vietnam, budism, floare, hinduism, lotus, nufăr, puritate
🏵️	floare, plantă, rozetă
🌹	elegant, floare, frumusețe, iubire, plantă, roșu, trandafir
🥀	floare, floare ofilită, ofilire, ofilit, trandafir
🌺	floare, hibiscus, plantă
🌻	câmp, floare, floarea soarelui, galben, plantă, soare
🌼	boboc, eforescență, floare, plantă, păpădie, înflorire
🌷	floare, lalea, mugur, plantă, primăvară
🪻	floare, gura leului, hyacinthus, iacint, lavandă, lila, lupin, primăvară, violet, zambilă
🌱	lăstar, mugur, muguri, plantă, răsad, înmuguri
🪴	casă, crește, cultiva, decor, ghiveci, plantă, plantă în ghiveci
🌲	arbore conifer, brad, conifer, copac, crăciun, pom de crăciun
🌳	arbore foios, copac, frunze căzătoare, pădure verde
🌴	copac, exotic, palmier, plajă, tropical
🌵	arid, cactus, deșert, natură, plantă, secetă, țepi
🌾	apă, cereală, grâne, orez, plantă, snop, snop de orez, spic
🌿	condiment, frunză, plantă, plantă aromatică
☘️	irlandez, noroc, plantă, trifoi
🍀	frunze, irlandez, noroc, norocos, patru, patru foi, plantă, trifoi, trifoi cu patru foi
🍁	arțar, frunză, frunză de arțar, frunză în cădere, roșu
🍂	cădere, frunze, frunze căzătoare, frunză, frunză în cădere, toamnă
🍃	frunză, frunză plutind în aer, frunză în aer, plutire, vânt
🪹	cuib gol, cuibărire
🪺	cuib, cuib cu ouă, cuibăreală, cuibărit
🍄	ciupercă, ciupercă otrăvitoare, fungi, plantă
🪾	arid, copac desfrunzit, copac fără frunze, iarnă, nefertil, neroditor, secetă, sterp
🍇	boabe, dionis, fruct, fructe, struguri, vin, viță de vie
🍈	cantalup, fruct, fructe, galben, pepene, pepene galben
🍉	fruct, fructe, pepene, pepene roșu, pepene verde
🍊	citrice, fruct, fructe, mandarină, portocală, vitamina c
🍋	amar, citrice, fruct, fructe, lămâie
🍋‍🟩	acru, astringent, citrice, cocktail, fruct, limetă, lămâie verde, margarita, mojito, salsa, tequila, tropical, verde
🍌	banană, exotic, fruct, fructe, mâncare, potasiu
🍍	ananas, colada, exotic, fruct, fructe, pina, tropical
🥭	fruct, fructe, mango, mâncare, tropical
🍎	copt, dietă, fruct, fructe, măr, măr roșu, roșu, sănătate, sănătos
🍏	fruct, fructe, măr, măr verde, verde
🍐	fruct, fructe, pară
🍑	fruct, fructe, piersică
🍒	cireașă, cireșe, fruct, fructe, lux, roșu, scump
🍓	bacă, căpșună, fruct, fructe
🫐	afine, afină, albastru, fructe, fructe de pădure, mâncare
🥝	fruct, fructe, kiwi, mâncare
🍅	fruct, fructe, legumă, mâncare, roșie, tomată
🫒	mâncare, măslină
🥥	cocotier, nucă de cocos, palmier, piña colada
🥑	avocado, fruct, fructe, mâncare
🍆	legumă, vânătă
🥔	cartof, cartofi, legume, legumă, mâncare
🥕	legume, legumă, morcov, mâncare
🌽	cereale, cereală, fermă, porumb, recoltă, știulete, știulete de porumb
🌶️	ardei, ardei iute, iute, legumă, mâncare, picant
🫑	ardei, ardei capia, ardei gras, ardei iute, gogoșar, legumă, mâncare
🥒	castravete, legume, murături, murătură, mâncare
🥬	bok choi, burger, frunze de salată, kale, lăptucă, mâncare, salată, salată verde, varză, varză chinezească, varză furajeră, verdețuri
🥦	broccoli, brocoli, conopidă
🧄	aromă, condiment, cățel de usturoi, mâncare, usturoi
🧅	aromă, ceapă, condiment, mâncare
🥜	alune, arahide, legume, legumă, mâncare, nuci
🫘	fasole, fasole boabe, fasole roșie, legumă, mâncare
🌰	alună de pământ, castană, migdale, migdală, plantă
🫚	bere, condiment, rădăcină, rădăcină de ghimbir
🫛	boabe, edamame, leguminoasă, legumă, mazăre, păstaie, păstaie de mazăre
🍄‍🟫	aliment, ciupercă, ciupercă maro, fungi, legumă, natură, portobello, shiitake, topping pentru pizza, trufe
🫜	gădină, legumă, legumă rădăcinoasă, nap, păstârnac, rădăcină, sfeclă, țelină
🍞	aliment, carbohidrați, franzelă, făină, glucide, mâncare, pâine, restaurant, toast
