‾	forbindelsesstreg, høj streg, overstreg, vinculum
🦖	T-Rex, Tyrannosaurus Rex, dinosaur, dinosaurus
🐳	blåhval, dyr, hav, hval, hval med vandsprøjt, ocean, vandsprøjt
🐋	dyr, hval
🐬	delfin, dyr
🦭	dyr, hav, ocean, sæl, søløve
🐟️	dyr, fisk
🐠	dyr, fisk, tropisk fisk
🐡	dyr, fisk, kuglefisk
🦈	dyr, fisk, haj
🐙	blæksprutte, dyr
🐚	dyr, konkylie, muslingeskal
🪸	hav, klimaforandring, koral, rev
🪼	akvarium, av, brandmand, dyr, fangtråd, gople, hav, havdyr, havet, hvirvelløs, plankton, svide, tentakler
🐌	dyr, langsom, snegl
🦋	dyr, insekt, sommer, sommerfugl, vinger
🐛	dyr, larve, orm, sommerfuglelarve, tusindben
🐜	dyr, myre
🐝	bi, dyr, honningbi
🪲	bille, dyr, insekt, kryb
🐞	dyr, mariehøne
🦗	fårekylling, græshoppe, insekt
🪳	dyr, insekt, kakerlak, skadedyr
🕷️	dyr, edderkop, insekt, spindler
🕸️	edderkop, edderkoppespind, spind
🦂	skorpion, skorpionen, stjernetegn
🦟	feber, insekt, malaria, myg, sygdom, virus
🪰	dyr, flue, hestebremse, insekt, klæg, maddike, rådden, spyflue, stueflue, sygdom, tsetse
🪱	dyr, ledorm, orm, parasit, regnorm
🦠	amøbe, bakterie, mikrobe, videnskab, virus
💐	blomster, blomsterbuket, buket
🌸	blomst, blomstrende kirsebær, kirsebær, kirsebærblomst
💮	blomst, hvid blomst
🪷	Indien, Vietnam, blomst, buddhisme, fred, hinduisme, lotus, renhed, ro, sindsro, skønhed
🏵️	plante, roset
🌹	blomst, kærlighed, rose
🥀	afblomstret, blomst, visnet, vissen, vissen blomst
🌺	blomst, hawaiiblomst, hibiscus
🌻	blomst, solsikke
🌼	blomst, gul blomst
🌷	blomst, tulipan
🪻	blomst, blomstre, blå lupin, blålilla, forår, hyacint, lavendel, lilla, lupin, løvemund, plante
🌱	plantespire, spire
🪴	hjem, hus, indretning, kaktus, kedelig, nære, plante, pleje, potteplante, vokse
🌲	grantræ, juletræ, nåletræ, stedsegrøn, træ
🌳	løvfældende træ, løvtræ, skov, træ, trækrone
🌴	palme, palmetræ
🌵	kaktus, kaktusplante, plante, ørken
🌾	korn, ris, risplante
🌿	blade, plante, urt
☘️	Irland, grøn, kløver, plante
🍀	firkløver, held, heldig, kløver
🍁	ahorn, ahornblad, efterår, efterårsblad
🍂	blade, efterårsblade, faldende blade, løvfald
🍃	blad, blade i vinden, blæst, vind
🪹	hjem, rede, redebygning, tom rede
🪺	fugl, rede, rede med æg, redebygning, æg
🍄	fluesvamp, plante, svamp
🪾	gold, træ uden blade, tørke, vinter
🍇	frugt, vin, vindruer
🍈	frugt, melon
🍉	frugt, sommer, vandmelon
🍊	appelsin, citrus, frugt, mandarin
🍋	citron, citrus, frugt, gul
🍋‍🟩	citrus, citrusfrugt, cocktail, forfriskende, frugt, grøn, juice, lime, margarita, mojito, pynt, salsa, sur, surhed, syrlig, tequila, troperne, tropisk
🍌	banan, frugt
🍍	ananas, frugt
🥭	frugt, mango, tropisk
🍎	frugt, rød, rødt æble, æble
🍏	frugt, grøn, grønt æble, æble
🍐	frugt, pære
🍑	fersken, frugt
🍒	frugt, kirsebær
🍓	bær, frugt, jordbær
🫐	blå, blåbær, bær, frugt, mad, solbær
🥝	frugt, kiwi, kiwifrugt, mad
🍅	grøntsag, tomat
🫒	gren, mad, olie, oliven
🥥	kokos, kokosnød, palme
🥑	avocado, avokado, frugt, mad
🍆	aubergine, grøntsag
🥔	grøntsag, kartoffel, mad, rodfrugt
🥕	grøntsag, gulerod, mad, rodfrugt
🌽	majs, majskolbe
🌶️	chili, grøntsag, mad, peber, plante, stærk
🫑	grøn peber, grøntsag, mad, paprika, peber, peberfrugt
🥒	agurk, grøntsag, mad, pickle
🥬	bladgrønt, grønkål, kål, pak choi, salat
🥦	broccoli, grøntsag, kål
🧄	hvidløg, smag
🧅	give smag, løg, smag
🥜	jordnød, jordnødder, nød, nødder, peanut, peanuts, snack
🫘	bælgfrugt, bønner, kidney, lille, mad, små
🌰	kastanje, plante
🫚	ginger ale, ingefær, ingefærrod, krydderi, naturlig, rod, sundhed
🫛	bælg, bælgfrugt, bønner, edamame, grøntsag, soyabønne, ært, ærtebælg
🍄‍🟫	brun svamp, grøntsag, ingrediens på pizza, mad, natur, paddehat, pizzaingrediens, portobello, svamp, trøffel, vegetar, vegetarisk
🫜	grøntsag, have, majroe, rod, rodfrugt, roe
🍞	bage, brød, toastbrød
🥐	brød, croissant, fransk, mad, morgenbrød, morgenmad
🥖	baguette, brød, flute, franskbrød, mad
🫓	arepas, fladbrød, lavash, mad, naan, nan, pita, pitabrød
🥨	bager, kringle, saltkringle
🥯	bagel, bagværk
🥞	crêpe, mad, pandekage, pandekager
🧇	jern, ubeslutsom, vaffel, vaffeljern
🧀	et stykke ost, ost
🍖	kød, kødben
🍗	fjerkræ, kalkun, kylling, kyllingelår, mad
🥩	bøf, kotelet, kød, kødudskæring, lammekotelet, rødt kød, svinekotelet
🥓	bacon, gris, kød, mad, svinekød
🍔	burger, hamburger, mad
🍟	fastfood, pomfrit, pomfritter, pommes frites
🍕	mad, pizza, pizzastykke, stykke pizza
🌭	frankfurter, hotdog, pølse
🥪	brød, sandwich
🌮	mexicansk, taco
🌯	burrito, mexicansk, wrap
🫔	mad, mexicansk, tamales, wraps
🥙	falafel, fladbrød, fyld, fyldt pitabrød, gyros, kebab, mad, pita, pitabrød
🧆	falafel, kikært, kødbolle
🥚	mad, æg
🍳	madlavning, morgenmad, spejlæg, stegepande, stegepande med æg, æg
🥘	mad, paella, pande, pande med mad, pandestegt, steger
🍲	gryde, gryde med mad, gryderet, suppe
🫕	chokolade, fondue, gryde, ost, schweizisk, smeltet
🥣	havregrød, morgenmad, mysli, ske i skål, skål
🥗	grøn, grøn salat, mad, salat
🍿	biograf, film, popcorn
🧈	mejeriprodukt, smør
🧂	krydderi, salt, saltbøsse
🥫	dåse, dåsemad, konserves
🍱	bento, bentoboks, boks, sushi, sushiboks
🍘	kiks, mad, riskiks
🍙	japansk, mad, onigiri, ris, riskugle
🍚	restaurant, ris, skål ris
🍛	karry, karryret, ris, ris og karry
🍜	nudler, ramen-nudler, restaurant, skål nudler
🍝	pasta, restaurant, spaghetti
🍠	kartoffel, stegt, sød, sød kartoffel
🍢	fisk, grillspyd, kebab, mad, mad på spyd, pind, skaldyr, spyd
🍣	mad, nigiri, sushi, sushi-restaurant
🍤	dybstegt reje, reje, skaldyr
🍥	fiskekage, fiskekage med spiral
🥮	efterår, festival, kage, månekage, yuèbǐng
🍡	dango, is, iskugler, japansk, spyd
🥟	dumpling, gyōza, jiaozi, pierogi, potsticker
🥠	lykkekage, spådom
🥡	china box, kinaboks, kinesisk takeaway, takeaway
🦀	krabbe, krebsen, stjernetegn
🦞	bisque, hummer, kløer, krebs, skaldyr
🦐	dyr, havdyr, mad, reje, skaldyr
🦑	arme, blæk, blæksprutte, bløddyr, flerarmet, havdyr, mad, multitasking, sprutte
🦪	dykke, gourmet, perle, østers
🍦	is, softice
🍧	is, isdessert, slush ice, slushice, snow cone
🍨	dessert, is, isdessert
🍩	dessert, donut, kage
🍪	cookie, kage, småkage
🎂	dessert, fødselsdag, fødselsdagskage, kage, lagkage, til lykke, tillykke
🍰	et stykke kage, kage, lagkage
🧁	bagværk, cupcake, dessert, kage, kager, muffin
🥧	dessert, fyld, kage, linse, tærte
🍫	chokolade, et stykke chokolade
🍬	bolsje, slik
🍭	slik, slikkepind
🍮	budding, dessert
🍯	Peter Plys, bjørn, honning, honningkrukke, krukke honning
🍼	flaske, mælk, sutteflaske
🥛	drik, drikke, glas, glas mælk, mælk
☕️	dampende, drik, drikkevare, kaffe, kakao, te, varm, varm drik
🫖	drik, kande, mad, te, tekande, tepotte, the
🍵	kop, te, tekrus, varm te
🍶	flaske sake, sake, sakeflaske, sakekop
🍾	bar, bobler, cava, champagne, drik, flaske, flaske med flyvende prop, prop
🍷	et glas vin, glas, hvidvin, rødvin, vin, vinglas
🍸️	cocktail, cocktailglas, martini
🍹	cocktail, tropisk drink
🍺	fadøl, krus, øl, ølglas, ølkrus
🍻	fadøl, krus, krus øl, skål, skålende ølkrus, ølglas, ølkrus
🥂	champagne, drikke, fejring, glas, skål, skåle
🥃	fladbundet glas, shotglas, shots, spiritus, sprut, whisky
🫗	drik, glas, hælde, hælde vand, spilde, tom, uheld, ups, vand
🥤	bæger, bæger med sugerør, glas med sugerør, sugerør
🧋	bobler, boblete, bubble tea, mad, mælk, perler, te
🧃	brik, juice, juicebrik
🧉	Argentina, drik, mate
🧊	is, isbjerg, isterning, kold
🥢	asiatisk, spisepinde
🍽️	gaffel, kniv, kniv og gaffel med tallerken, madlavning, tallerken
🍴	bestik, gaffel, kniv, kniv og gaffel, mad, madlavning, menu, restaurant, spise, sulten
🥄	bestik, ske
🔪	kniv, kok, køkkenkniv, madlavning, våben
🫙	beholder, glas, ingenting, intet, konservere, krukke, sylte, tilbehør, tom
🏺	amfora, drik, kande, krukke, lerkrukke, madlavning, stjernetegn, vandmand
🌍	Afrika, Europa, globus med Europa og Afrika, jorden, verden
🌎️	Amerika, Nordamerika, Sydamerika, globus med Nord- og Sydamerika, jorden, verden
🌏	Asien, Australien, globus med Asien og Australien, jorden, verden
🌐	breddegrader, globus, globus med meridianer, internet, længdegrader, verden
🗺️	kort, verden, verdenskort
🗾	Japan, kort, kort over Japan, landkort
🧭	kompas, magnetisk, navigation, orientering, verdenshjørne
🏔️	bjerg, koldt, sne, sneklædt bjerg, tinde
⛰️	bjerg
🌋	vulkan, vulkanudbrud
🗻	Fuji, Fuji-bjerget, bjerg
🏕️	camping, telt
🏖️	parasol, strand, strand med parasol
🏜️	kaktus, sol, ørken
🏝️	palme, ø, øde, øde ø
🏞️	nationalpark, park
🏟️	sport, stadion
🏛️	bygning, klassisk, klassisk bygning, søjler, tempel
🏗️	byggeplads, byggeri, bygning, konstruktion, kran
🧱	ler, mur, mursten, mørtel, væg
🪨	kampesten, klippe, solid, sten, tung
🪵	bjælke, brænde, træ, træstamme, træstub, tømmer
🛖	hus, hytte, jurte, rundhus
🏘️	by, bygning, hus, huse
🏚️	bygning, faldefærdig, faldefærdigt hus, hus
🏠️	bygning, hjem, hus, villa
🏡	have, hjem, hus, hus med have, villa
🏢	bygning, kontor, kontorbygning
🏣	japansk, japansk posthus, posthus, postkontor
🏤	bygning, europæisk posthus, post, posthus, postkontor
🏥	bygning, doktor, hospital, læge, medicin, sygehus
🏦	bank, bygning, pengeinstitut
🏨	bygning, hotel
🏩	hotel, kærlighedshotel, romantik
🏪	døgnkiosk, døgnåben, kiosk, købmand
🏫	bygning, skole
🏬	butik, forretning, stormagasin, varehus
🏭️	bygning, fabrik
🏯	bygning, japansk slot, slot
🏰	Europa, borg, bygning, europæisk, slot
💒	bryllup, kirke, kærlighed, romantik
🗼	Japan, Tokyo, Tokyo Tower, tårn
🗽	Frihedsgudinden, New York, Statue of Liberty, frihed, gudinde
⛪️	bygning, kirke, kors, kristen, religion
🕌	islam, moské, muslim, religion
🛕	hindu, hindutempel, tempel
🕍	jøde, jødisk, religion, synagoge, tempel
⛩️	Shinto-helligdom, alter, religion, shinto
🕋	Kabaen, islam, muslim, religion
⛲️	fontæne, springvand
⛺️	camping, telt
🌁	tåge, tåget
🌃	nat, skyline, stjernehimmel, stjerner, storby
🏙️	by, bygning, bylandskab, højhus, skyline, storby
🌄	bjerge, morgensol, solopgang over bjerge
🌅	morgensol, solopgang
🌆	aften, by, by i solnedgang, højhuse, solnedgang
🌇	by, højhuse, skumring, skyline, solnedgang, solnedgang bag bygninger, storby
🌉	bro, bro i mørke, bro i natten, nat
♨️	damp, kilder, varm, varme kilder
🎠	karrusel, karruselhest, karruseltur, køre i karrusel
🛝	forlystelsespark, glide, leg, lege, legeplads, legeplads-rutsjebane, rutsje, rutsjebane
🎡	forlystelse, forlystelsespark, pariserhjul, tivoli
🎢	forlystelse, forlystelsespark, rutsjebane, tivoli
💈	barber, barbersalon
🎪	cirkus, cirkustelt, telt
🚂	damplokomotiv, lokomotiv, tog
🚃	jernbane, sporvogn, tog, togvogn, vogn
🚄	højhastighedstog, jernbane, lyntog, tog
🚅	højhastighedstog, tog
🚆	jernbane, køretøj, tog
🚇️	køretøj, metro, undergrund, undergrundsbane
🚈	køretøj, letbane, tog
🚉	jernbane, station, tog, togstation
🚊	køretøj, letbane, sporvogn, trolleybus
🚝	køretøj, monorail
🚞	bjerg, bjergbane, jernbane, svævebane, tog
🚋	køretøj, sporvogn, trolleybus, vogn
🚌	bus, køretøj, skolebus
🚍️	bus, bus forfra, forfra, kørende, køretøj
🚎	bus, køretøj, letbane, sporvogn, trolley, trolleybus
🚐	bus, minibus, varevogn
🚑️	ambulance, køretøj, nødsituation
🚒	brand, brandbil, køretøj
🚓	politi, politibil
🚔️	kørende politibil, politi, politibil forfra
🚕	bil, køretøj, taxa, taxi
🚖	kørende taxa, taxa, taxa forfra, taxi
🚗	bil, køretøj
🚘️	bil, bil forfra, fartøj, kørende
🚙	bil, firehjulstrækker, fritid, jeep, køretøj
🛻	bil, køretøj, ladvogn, lastbil, pickup, pickup truck, transport, varevogn, åbent lad
🚚	køretøj, lastbil, levering, transport, truck, varevogn
🚛	køretøj, lastbil, lastvogn, levering, transport, truck
🚜	køretøj, traktor
🏎️	bil, racerbil, racerløb
🏍️	motorcykel, racerløb
🛵	knallert, scooter, transportmiddel
🦽	handicap, handikap, kørestol, manuel kørestol, rullestol, tilgængelighed
🦼	elektrisk kørestol, handicap, handikap, kørestol, rullestol, tilgængelighed
🛺	motor-rickshaw, rickshaw, tuk tuk
🚲️	cykel, drengecykel, herrecykel, tohjulet
🛴	løbehjul, transportmiddel
🛹	bræt, hjul, skate, skateboard
🛼	rulle, rulleskøjte, skøjte, sport
🚏	bus, busstoppested, stoppested
🛣️	motorvej, vej
🛤️	jernbane, spor, tog, togspor
🛢️	olie, olietønde, tønde
⛽️	benzinpumpe, benzintank, tank, tankstation
🛞	bil, cirkel, dreje, dæk, fælg, hjul, køretøj
🚨	politi, politiblink, politilys, rotorblink, rødt blink
🚥	blinklys, liggende trafiklys, lys, signal, trafik
🚦	blinklys, lys, signal, trafik, trafiklys
🛑	ottekant, ottekantet, skilt, stop, stopskilt
🚧	byggeri, spærring, vejspærring
⚓️	anker, båd, skib, sømand, værktøj
🛟	bøje, flyde, livredder, redde, redningskrans, sikkerhed
⛵️	båd, sejlbåd, skib, yacht
🛶	båd, kano, ro, transportmiddel
🚤	båd, speedbåd
🛳️	fartøj, færge, passager, passagerskib, skib
⛴️	båd, færge
🛥️	båd, fartøj, motorbåd
🚢	fartøj, færge, rejse, skib, titanic
✈️	fly, flyvemaskine, rejse
🛩️	fly, flyvemaskine, flyver, lille fly, lille flyvemaskine
🛫	afgang, afrejse, fartøj, fly, flyafgang, indtjekning
🛬	ankomme, ankomst, fartøj, fly, flyankomst, landing
🪂	faldskærm, hangglider, paraglider, skydiver
💺	plads, stol, sæde
🚁	fartøj, helikopter
🚟	fartøj, hængende, luftbane, svævebane, togbane
🚠	bjerg, fartøj, gondol, kabel, kabelbane, lift
🚡	fartøj, gondol, kabel, lift, svæve, svævebane
🛰️	fartøj, rummet, satellit
🚀	fartøj, raket, rumfartøj, rummet, rumskib
🛸	flyvende tallerken, marsmand, rummet, rumvæsen, ufo
🛎️	hotel, hotelklokke, klokke, reception
🧳	bagage, kuffert, pakke, rejse, trolley
⌛️	sand, tid, timeglas, udløbet timeglas
⏳️	sand, tid, timeglas, timeglas med løbende sand
⌚️	armbåndsur, ur
⏰️	alarm, ur, vækkeur
⏱️	stopur, tid, ur
⏲️	tidtager, ur, æggeur
🕰️	pynteur, ur
🕛️	12.00, 24.00, kl. 24, kl. tolv, tolv
🕧	0.30, 12.30, halv et, klokkeslæt, ur
🕐️	1.00, 13.00, kl. 13, kl. et, klokkeslæt, ur
🕜	1.30, 13.30, halv to, klokken, ur
🕑️	14.00, 2.00, kl. to, kl.14, klokkeslæt, ur
🕝	14.30, 2.30, halv tre, ur
🕒️	15.00, 3.00, kl. tre, kl.15, klokkeslæt, ur
🕞	15.30, 3.30, halv fire, klokkeslæt, ur
🕓️	16.00, 4.00, kl. 16, kl. fire, klokkeslæt, ur
🕟	16.30, 4.30, halv fem, klokkeslæt, ur
🕔️	17.00, 5.00, kl. 17, kl. fem, klokkeslæt, ur
🕠	17.30, 5.30, halv seks, klokkeslæt, ur
🕕️	18.00, 6.00, kl. 18, kl. seks, ur
🕡	18.30, 6.30, halv syv, klokkeslæt, ur
🕖️	19.00, 7.00, kl. 19, kl. syv, klokkeslæt, ur
🕢	19.30, 7.30, halv otte, klokkeslæt, ur
🕗️	20.00, 8.00, kl. 20, kl. otte, klokkeslæt, ur
🕣	20.30, 8.30, halv ni, klokkeslæt, ur
🕘️	21.00, 9.00, kl. 21, kl. ni, klokkeslæt, ur
🕤	21.30, 9.30, halv ti, klokkeslæt, ur
🕙️	10.00, 22.00, kl. 22, kl. ti, klokkeslæt, ur
🕥	10.30, 22.30, halv elleve, klokkeslæt, ur
🕚️	11.00, 23.00, kl. 23, kl. elleve, klokkeslæt, ur
🕦	11.30, 23.30, halv tolv, klokkeslæt, ur
🌑	måne, månefase, nymåne
🌒	måne, månefase, tiltagende måne
🌓	første kvarter måne, halvmåne 1. fjerdedel, måne, månefase
🌔	måne, månefase, tiltagende måne næsten fuld
🌕️	fuldmåne, måne, månefase
🌖	aftagende måne næsten fuld, måne, månefase
🌗	halvmåne 4. fjerdedel, måne, månefase, sidste kvarter måne
🌘	aftagende måne, måne, månefase
🌙	halvmåne, tiltagende måne
🌚	ansigt i måne, nymåne, nymåne med ansigt
🌛	halvmåne, måne, måne med ansigt 1. fjerdedel, måneansigt
🌜️	halvmåne, måne, måne med ansigt 4. fjerdedel, måneansigt
🌡️	termometer, vejr
☀️	lys, sol, solskin, stråler, vejr
🌝	fuldmåne, fuldmåne med ansigt, fuldmåneansigt, måne med ansigt, måneansigt
🌞	ansigt, sol, sol med ansigt
🪐	Saturn, planet, planet med ringe
⭐️	stjerne
🌟	blinkende stjerne, lysende stjerne, lyser, skinner, stjerneskin
🌠	stjerne, stjerneskud
🌌	galakse, mælkevejen
☁️	sky, vejr
⛅️	sky, sol, sol bag sky
⛈️	regn, sky, sky med lyn og regn, torden, vejr
🌤️	sky, sol, sol bag lille sky, vejr
🌥️	sky, sol, sol bag stor sky, vejr
🌦️	regn, sky, sol, sol bag sky med regn, vejr
🌧️	regn, sky, sky med regn, vejr
🌨️	kulde, sky, sky med sne, sne, vejr
🌩️	lyn, sky, tordensky, vejr
🌪️	hvirvelvind, sky, skypumpe, tornado, vejr
