‾	línea superpuesta, superposición, vinculum
🌤️	clima, medio nublado, nube, nublado, sol, sol detrás de nube, sol y nube, soleado con nubes, tiempo
🌥️	clima, nube, nublado, sol, sol detrás de nube grande, tiempo
🌦️	clima, lluvia, nube, sol, sol detrás de nube con lluvia, soleado con lluvia, tiempo
🌧️	clima, lluvia, nube, nube con lluvia, tiempo
🌨️	clima, frío, nieve, nube, nube con nieve
🌩️	clima, nube, nube con rayo, nubes, nubes y relámpagos, rayo, relampago, relámpagos, trueno
🌪️	clima, nube, torbellino, tornado, viento
🌫️	clima, neblina, niebla, nieve, nube, tiempo
🌬️	cara, cara de viento, clima, nube, soplar, viento
🌀	ciclón, clima, huracán, mareo, tifón, tornado
🌈	arcoíris, clima, colores, lluvia
🌂	accesorios, clima, lluvia, lluvioso, paraguas, paraguas cerrado, sombrilla
☂️	accesorio, clima, lluvia, paraguas, paraguas abierto, tiempo
☔️	accesorio, clima, gotas, llover, lluvia, paraguas, paraguas con gotas, paraguas con gotas lluvia, sombrilla, tiempo
⛱️	arena, playa, sol, sombrilla, sombrilla en la arena, verano
⚡️	alto, electricidad, peligro, peligro de alto voltaje, rayo, señal, señal de alto voltaje, tensión, trueno, voltaje
❄️	clima, copo de nieve, frío, nieve, tiempo
☃️	clima, frío, hombre de nieve, invierno, muñeco, muñeco de nieve, muñeco de nieve nevado, nieve
⛄️	clima, frío, hombre de nieve, invierno, muñeco, muñeco de nieve, nieve
☄️	cometa, espacio, estela, estrella, meteorito, rojo
🔥	arder, caliente, fuego, llama
💧	agua, clima, cómic, frío, gota, lluvia, sudar, sudor
🌊	agua, azul, mar, naturaleza, oceano, océano, ola, ola de mar, ola oceánica, surf
🎃	Halloween, auyama, cabeza de calabaza, calabaza, celebración, linterna, linterna de jack, noche de brujas
🎄	celebración, navidad, árbol, árbol de Navidad, árbol de navidad
🎆	artificiales, celebración, festejo, fiesta, fuegos
🎇	artificiales, bengala, celebración, festejo, fiesta, fuegos, luz de bengala
🧨	boom, chispa, dinamita, explosivo, explosión, fuego, fuegos artificiales, juegos pirotécnicos, luz, petardo, pirotecnia, pirotécnicos
✨️	bengala, brillar, brillo, chispas, estrella, estrellas, estrellas centelleantes, magia
🎈	bomba, celebración, cumpleaños, fiesta, globo, rojo
🎉	celebración, confeti, felicidad, felicidades, fiesta, lanzador de confeti, lanzador de serpentina, serpentina
🎊	celebración, confeti, cumpleanos, cumpleaños, felicidades, felicitaciones, festejo, fiesta, lluvia de confeti, piñata
🎋	celebración, estrellas, festividad, festividad de estrellas, fiesta, japonesa, papel, tanabata, trozos papel, árbol y trozos de papel
🎍	adorno para pinos, año, celebración, decoración vegetal japonesa, japonés, kadomatsu, nuevo, pino
🎎	Japón, celebración, festival, festival muñecas, festividad, hinamatsuri, muñeca, muñecas japonesas
🎏	bandera, banderín, banderín con forma de carpa, banderín de carpas, celebración, festejo, japonés, koinobori
🎑	Otsukimi, celebración, ceremonia, ceremonia japonesa, contemplación, contemplación de luna, luna, tsukimi
🧧	China, buena suerte, dinero, hongbao, lai see, obsequio, regalo, sobre rojo, suerte
🎀	celebración, cinta, festejo, lazo, moño, regalo, rosa
🎁	celebración, cumpleaños, envoltorio, moño, presente, regalo, regalo envuelto
🎗️	amarillo, cinta, cinta conmemorativa, conmemoración, conmemorativo, lazo
🎟️	acceso, admisión, boleto, entradas, evento, ticket, tique, tíquet
🎫	acceso, admisión, billete, boleto, entrada, entretenimiento
🎖️	celebración, ganador, medalla, militar, premio
🏆️	campeón, copa, ganar, premio, trofeo, victoria
🏅	campeón, deportes, ganar, medalla, medalla deportiva, oro, premio, primer, triunfo
🥇	ganador, medalla, medalla de oro, medalla de primer lugar, oro, primero
🥈	medalla, medalla de plata, medalla de segundo lugar, plata, segundo
🥉	bronce, medalla, medalla de bronce, medalla de tercer lugar, tercero
⚽️	balón, balón de fútbol, fútbol, pelota, pelota de fútbol
⚾️	balón, baseball, béisbol, pelota, pelota de béisbol
🥎	bola, deporte, deportes, guante, pelota, softball, softbol, sófbol, sóftbol
🏀	baloncesto, balón, balón de baloncesto, basket, basketball, básquet, básquetbol, canasta, cesto, deporte, pelota, pelota de básquet
🏐	deporte, juego, pelota, pelota de vóleibol, voleibol, vóleibol
🏈	americano, balón, deporte, fútbol, juego, jugar, pelota, pelota de fútbol americano
🏉	balón, balón de rugby, deporte, pelota, pelota de rugby, rugby
🎾	deporte, pelota, pelota de tenis, raqueta, tenis
🥏	disco, disco volador, frisbee, frisbi, plato volador, ultimate
🎳	bola, bola de bolos, bolera, boliche, bolos, bowling, juego
🏏	cricket, criquet, críquet, deporte, juego, pelota
🏑	césped, deporte, hockey, hockey sobre césped, hockey sobre hierba, juego, palo, pelota
🏒	deporte, disco, hielo, hockey, hockey sobre hielo, palo, palo de hockey sobre hielo y disco
🥍	deportes, gol, juego, lacrosse, palo, pelota
🏓	deporte, juego, mesa, paleta, pelota, ping, ping-pong, pong, tenis de mesa
🏸	bádminton, deporte, pluma, raqueta, volante
🥊	boxeo, deporte, golpear, guante, guante de boxeo, rojo
🥋	artes marciales, deporte, judo, karate, kárate, taekwondo, uniforme, uniforme de artes marciales, yudo
🥅	arco, deporte, futbol, portería, red
⛳️	agujero, banderín de golf, banderín en agujero, deporte, golf, juego
⛸️	deporte, hielo, patinaje, patinaje sobre hielo, patín, patín de hielo
🎣	caña, caña de pescar, caña pescar con pez, deporte, entretenimiento, esparcimiento, libre, pesca, pescado, pescar
🤿	bucear, buzo, deporte, esnórquel, máscara de buceo, snorkeling, tubo
🎽	azul, camiseta, camiseta con banda, camiseta de correr, camiseta para correr, deporte, franelilla, musculosa, sin mangas
🎿	deporte, esquiar, esquí, esquíes, esquís, nieve
🛷	nieve, trineo
🥌	curlin, curling, piedra, piedra de curling
🎯	blanco, centro, dardo, dardo en el centro, dardos, diana, en el blanco, juego, objetivo, tiro al blanco
🪀	fluctuar, juguete, yoyo, yoyó
🪁	cometa, juguete, papalote, viento, volar, vuela
🔫	arma, pistola, revólver
🎱	8, billar, bola, bola negra billar, bola ocho, juego, ocho, pool
🔮	adivinación, adivinar, adivino, bola, bola de cristal, buena fortuna, cristal, fantasia, fantasía, futuro, magia
🪄	abracadabra, hechicera, hechicero, maga, magia, mago, prestidigitación, truco de magia, varita, varita mágica
🎮️	control, entretenimiento, joystick, juego, mando, mando de videoconsola, video, video juegos, videojuego
🎰	apostar, apuesta, apuestas, casino, juego, las vegas, máquina, máquina tragaperras, tragamonedas
🎲	casino, dado, juego
🧩	conectar, juego, pasatiempo, pieza, pieza de rompecabezas, pista, puzle, puzzle, rompecabezas
🧸	felpudo, juguete, osito, osito de peluche, oso, peluche
🪅	caramelos, celebración, color, diversión, dulces, festejo, fiesta, golosinas, piñata, sorpresa
🪩	actividades, bailar, bola, bola de espejos, disco, diversión, espejo, fiesta
🪆	babushka, mamushka, matrioshka, matrioska, muñeca rusa, recuerdo, rusia, souvenir
♠️	carta, cartas, juego, juegos, naipes, palo, palo de pica, palos, pica, picas
♥️	carta, cartas, corazones, corazón, juego, juegos, naipes, palo, palo de corazón, palos
♦️	carta, cartas, diamante, diamantes, juego, juegos, naipes, palos
♣️	carta, cartas, casino, juego, juegos, naipes, palo, palo de trébol, palos, trébol, tréboles
🃏	carta, carta comodín, carta de joker, casino, comodín, joker, naipes, poker
🀄️	dragón, dragón rojo de mahjong, ficha de mahjong, mahjong, mosaico, rojo
🎴	Hanafuda, carta, flor, japonés, juego, juego cartas, naipe, naipe de flor
🎭️	actuación, arte, artes, artes escénicas, carnaval, entretenimiento, máscaras, máscaras de teatro, obra de teatro, teatro
🖼️	arte, cuadro, cuadro enmarcado, marco, montana, museo, naturaleza, pintura
🎨	arte, artista, entretenimiento, paleta, paleta de pintor, paleta de pinturas, pintor, pintura
🧵	aguja, bordar, carrete, coser, cuerda, hilar, hilo, tejer
🪡	aguja, aguja de coser, bordado, coser, costura, hilar, hilo, punto, tejer
🧶	bola, bola de estambre, bordar, crochet, estambre, ganchillo, gato, hilo, ovillo, pelota, tejer, tejido
🪢	amarrar, anudar, atar, cuerda, enredar, nudo, nudo marinero, ocho, trenzar
👓️	artículos, gafas, gafas graduadas, lentes, ropa, vestimenta
🕶️	anteojos, anteojos de sol, gafas, gafas de sol, lentes de sol, lestes, oscuras, oscuros, ropa, sol, verano, vestimenta
🥽	bucear, gafas, lentes, nadar, natación, protección, protector de ojos, snorkel, snorkeling, soldar, visor
🦺	chaleco, chaleco de seguridad, emergencia, ropa, seguridad
👔	accesorio, camisa, camisa con corbata, corbata, oficina, ropa, uniforme, vestimenta
👕	camiseta, remera, ropa, vestimenta
👖	jeans, mezclilla, pantalones, ropa, vaquero, vaqueros, vestimenta
🧣	abrígate, bufanda, chalina, cubrecuello, cuello, foulard, frío, fular, pashmina, pañuelo
🧤	guantes, mitón
🧥	abrigo, campera, chamarra, chaqueta, chaquetón, chompa, frío
🧦	calceta, calcetines, calcetón, media, medias, tines
👗	compras, moda, mujer, ropa, vestido, vestimenta
👘	japonés, kimono, ropa, vestido, vestimenta
🥻	India, prenda, ropa, sari, vestido
🩱	bañador, traje de baño, traje de baño de una pieza
🩲	bañador, bragas, braguitas, calzoncillos, panties, ropa interior, traje de baño
🩳	bañador, bermudas, pantalones cortos, shorts, traje de baño
👙	bañador, baño, nadar, pileta, piscina, playa, ropa, ropa de baño, traje, verano
👚	blusa, camisa, moda, mujer, ropa, ropa de mujer, ropa femenina, vestimenta
🪭	aleteo, aplauso, bailar, calor, coquetear, refrescar, refrigeración, timidez, ventilador
👛	cartera, dinero, moneda, monedas, monedero, mujer, ropa, vestimenta
👜	bolsa, bolso, bolso de mano, cartera, cartera de mano, mujer, ropa, vestido, vestimenta
👝	bolsa, bolsa de mano, bolso
🛍️	bolsa, bolsas, bolsas de compras, compras, rebajas, regalo
🎒	bolso, colegio, escuela, estudiar, maletín, mochila, mochila escolar
🩴	calzado, chancla, chancla de dedo, chancleta, chinela, comodidad, ojota, sandalia, verano, zapato
👞	calzado, hombre, marron, pie, ropa, vestimenta, zapato, zapato de hombre
👟	calzado, carrera, correr, deporte, deportivas, ropa deportiva, tenis, vestimenta, zapatilla deportiva, zapato deportivo
🥾	acampada, bota, bota de camping, campamento, camping, excursionismo, excursión, senderismo
🥿	bailarina, bailarinas, ballet, chatitas, chinitas, pantuflas, toreritas, zapato plano, zapatos cómodos
👠	mujer, tacones, tacón, zapato, zapato de taco alto, zapato de tacón, zapatos
👡	calzado, mujer, ropa, sandalia, sandalia de mujer, vestimenta, zapatería
🩰	bailar, baile, ballet, danza, zapatillas, zapatillas de ballet
👢	bota, bota de mujer, calzado, mujer, ropa, vestimenta, zapato
🪮	afro, cabello, cepillar, peine, recoger
👑	complementos, corona, majestad, reina, rey, ropa, vestimenta
👒	accesorio, jardín, mujer, ropa, sombrero, sombrero de mujer, verano, vestimenta
🎩	caballero, chistera, complementos, copa, galera, hombre, sombrero, sombrero de copa, sombreros
🎓️	birrete, celebración, gorro, gorro de graduación, grado, graduación
🧢	cachucha, gorra, gorra de beisbol, gorro, sombrero
🪖	bélico, casco, casco militar, ejército, guerra, guerrero, protección, soldado
⛑️	ayuda, casco, casco con cruz, casco con cruz blanca, casco de rescatista, cruz, sombrero
📿	collar, cuentas, oración, religión, rezar, rosario
💄	barra de labios, cosméticos, labial, lápiz labial, maquillaje, pintalabios
💍	anillo, anillo de diamante, brillante, compromiso, matrimonio, romance
💎	azul, diamante, joya, piedra preciosa, romance
🔇	altavoz con marca de cancelación, corneta, silencio, sin sonido, sin voz
🔈️	altavoz, bocina, corneta, sonido, volumen bajo
🔉	altavoz con volumen medio, altavoz encendido, bocina, medio, volumen medio
🔊	altavoz, altavoz con volumen alto, alto, bocina, corneta, sonido, volumen
📢	altavoces, altavoz, altavoz de mano, anuncio, comunicación, estadio, parlante
📣	altavoz, anuncio, comunicación, megáfono, parlante
📯	clarín, corneta, corneta de correo, corneta de posta, correo, instrumento, musica
🔔	campana, capilla, iglesia
🔕	campana, campana con signo de cancelación, modo, no hacer ruido, prohibido, prohibido tocar campanas, silencio
🎼	clave, clave de sol, música, partitura, pentagrama, sol
🎵	corchea, música, nota, nota musical, sonido
🎶	corchea, música, nota, notas, notas musicales
🎙️	cantante, cantar, estudio, grabación, micrófono, micrófono de estudio, micrófono de grabación, música, voz
🎚️	control, control deslizante, deslizar, música, nivel, volumen
🎛️	botones, control, diales, música, perillas, perillas de control, potenciómetros, ruedas, ruedas de control, volumen
🎤	artista, cantante, cantar, entretenimiento, karaoke, micro, micrófono, música, sonido, voz
🎧️	audífonos, auricular, auriculares, cascos, entretenimiento, música
📻️	música, radio, transmisión
🪗	acordeón, bandoneón, concertina, fuelle, instrumento musical, musical, música, teclado, viento
🎸	guitarra, instrumento, instrumento musical, música, rock
🎻	instrumento, instrumento musical, música, orquesta, violín
🥁	banda, baquetas, música, palitos, tambor
🪘	conga, instrumento, instrumento musical, música, percursión, ritmo, sonido, tambor, tamboril, yembé
🪇	baile, cha cha, coctelera, fiesta, instrumento, maracas, matraca, música, percusión
🪈	banda, flauta, flautín, grabador, instrumento de viento, música, orquesta, pífano
🪉	amor, angelical, cuerdas, cupido, instrumento, música, orquesta
📲	celular, comunicación, flecha, hacer llamada, hacer una llamada, llamada entrante, móvil, recibir llamada, teléfono, teléfono móvil con una flecha
☎️	agenda, cables, llamar, línea, teléfono, teléfono de línea
📞	auricular de teléfono, comunicación, llamada, llamar, teléfono, teléfono analógico, voip
📟️	busca, buscapersonas, bíper, comunicación, localizador, mensáfono
🪫	batería, batería agotada, batería baja, cansada, cansado, cansancio, energía baja, objeto, pila
💻️	computadora, laptop, netbook, notebook, ordenador, pc, personal, portátil
🖥️	computadora, computadora de escritorio, escritorio, ordenador, ordenador de sobremesa, sobremesa
🖨️	accesorio, computadora, impresión, impresora, imprimir, ordenador
⌨️	accesorio, computadora, ordenador, pc, teclado
🖱️	accesorio, computadora, mouse, ordenador, pc, ratón, ratón de ordenador
🖲️	accesorio, bola de desplazamiento, computadora, ordenador, pc, raton, rueda de desplazamiento
💽	computadora, disco, md, minidisc, minidisco, musica, ordenador, pc
💾	computadora, disco, disco de 3 1/2, diskette, disquete, floppy, ordenador
💿️	Blu-ray, CD, DVD, cd, disco, dvd, óptico
📀	DVD, blu-ray, cd, computadora, disco, dvd, música
🧮	calculadora, contador, contar, cálculo, cálculos, numerador, tabla, tablero, ábaco
🎥	cine, cámara, cámara cinematográfica, entretenimiento, filmadora, película
🎞️	camara, cine, cuadros de película, fotograma, película
📽️	cine, película, películas, proyector, proyector de cine, video
📺️	TV, televisión, televisor, tv, video
📷️	cámara, cámara de fotos, cámara fotográfica, foto, fotografía, fotos
📸	cámara, cámara con flash, flash, foto
📹️	cámara, grabación, grabar, película, video, videocámara
📼	cinta, cinta de video, cinta de vídeo, vhs, video
🔍	aumento, buscar, hacia la izquierda, instrumento, lupa, lupa apuntando izquierda, lupa hacia la izquierda
🔎	aumento, buscar, hacia la derecha, instrumento, lupa, lupa apuntando derecha, lupa hacia la derecha
🕯️	cera, fuego, luz, vela
💡	bombilla, bombillo, cómic, electricidad, foco, idea, lamparita, luz, lámpara
🏮	farol, farol de papel japonés, izakaya, linterna, linterna japonesa, papel, restaurante, roj, roja
🪔	aceite, diya, diyo, lámpara, lámpara de aceite
